	reactome-id	name	species	wp-id
1382	R-HSA-76071	RNA Polymerase III Transcription Initiation From Type 3 Promoter	Homo sapiens	
1383	R-HSA-76061	RNA Polymerase III Transcription Initiation From Type 1 Promoter	Homo sapiens	
1384	R-HSA-76066	RNA Polymerase III Transcription Initiation From Type 2 Promoter	Homo sapiens	
1385	R-HSA-73780	RNA Polymerase III Chain Elongation	Homo sapiens	
1386	R-HSA-749476	RNA Polymerase III Abortive And Retractive Initiation	Homo sapiens	
1387	R-HSA-73980	RNA Polymerase III Transcription Termination	Homo sapiens	
1388	R-HSA-75944	Transcription from mitochondrial promoters	Homo sapiens	
1389	R-HSA-163282	Mitochondrial transcription initiation	Homo sapiens	
1390	R-HSA-163316	Mitochondrial transcription termination	Homo sapiens	
1391	R-HSA-73864	RNA Polymerase I Transcription	Homo sapiens	
1392	R-HSA-73863	RNA Polymerase I Transcription Termination	Homo sapiens	
1393	R-HSA-73854	RNA Polymerase I Promoter Clearance	Homo sapiens	
1394	R-HSA-73728	RNA Polymerase I Promoter Opening	Homo sapiens	
1395	R-HSA-73762	RNA Polymerase I Transcription Initiation	Homo sapiens	
1396	R-HSA-73772	RNA Polymerase I Promoter Escape	Homo sapiens	
1397	R-HSA-73777	RNA Polymerase I Chain Elongation	Homo sapiens	
1398	R-HSA-194441	Metabolism of non-coding RNA	Homo sapiens	WP2715
1399	R-HSA-191859	snRNP Assembly	Homo sapiens	
1400	R-HSA-75067	Processing of Capped Intronless Pre-mRNA	Homo sapiens	WP1890
1401	R-HSA-77595	Processing of Intronless Pre-mRNAs	Homo sapiens	
1402	R-HSA-77588	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	Homo sapiens	
1403	R-HSA-111367	SLBP independent Processing of Histone Pre-mRNAs	Homo sapiens	
1404	R-HSA-72306	tRNA processing	Homo sapiens	
1405	R-HSA-6785470	tRNA processing in the mitochondrion	Homo sapiens	WP3809
1406	R-HSA-6787450	tRNA modification in the mitochondrion	Homo sapiens	WP3684
1407	R-HSA-6784531	tRNA processing in the nucleus	Homo sapiens	WP3552
1408	R-HSA-6782315	tRNA modification in the nucleus and cytosol	Homo sapiens	WP3561
1409	R-HSA-6782861	Synthesis of wybutosine at G37 of tRNA(Phe)	Homo sapiens	WP3553
1410	R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	Homo sapiens	WP1889
1411	R-HSA-72202	Transport of Mature Transcript to Cytoplasm	Homo sapiens	
1412	R-HSA-159236	Transport of Mature mRNA derived from an Intron-Containing Transcript	Homo sapiens	
1413	R-HSA-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	Homo sapiens	
1414	R-HSA-159231	Transport of Mature mRNA Derived from an Intronless Transcript	Homo sapiens	
1415	R-HSA-159230	Transport of the SLBP Dependant Mature mRNA	Homo sapiens	
1416	R-HSA-159227	Transport of the SLBP independent Mature mRNA	Homo sapiens	
1417	R-HSA-72187	mRNA 3'-end processing	Homo sapiens	
1418	R-HSA-72172	mRNA Splicing	Homo sapiens	
1419	R-HSA-72165	mRNA Splicing - Minor Pathway	Homo sapiens	
1420	R-HSA-72163	mRNA Splicing - Major Pathway	Homo sapiens	
1421	R-HSA-379724	tRNA Aminoacylation	Homo sapiens	WP1938
1422	R-HSA-379726	Mitochondrial tRNA aminoacylation	Homo sapiens	
1423	R-HSA-379716	Cytosolic tRNA aminoacylation	Homo sapiens	
1424	R-HSA-927802	Nonsense-Mediated Decay (NMD)	Homo sapiens	WP2710
1425	R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	Homo sapiens	
1426	R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	Homo sapiens	
1427	R-HSA-75072	mRNA Editing	Homo sapiens	WP1862
1428	R-HSA-72200	mRNA Editing: C to U Conversion	Homo sapiens	
1429	R-HSA-75094	Formation of the Editosome	Homo sapiens	
1430	R-HSA-75064	mRNA Editing: A to I Conversion	Homo sapiens	
1431	R-HSA-77042	Formation of editosomes by ADAR proteins	Homo sapiens	
1432	R-HSA-75102	C6 deamination of adenosine	Homo sapiens	
1433	R-HSA-72086	mRNA Capping	Homo sapiens	WP1861
1434	R-HSA-429914	Deadenylation-dependent mRNA decay	Homo sapiens	WP2659
1435	R-HSA-430039	mRNA decay by 5' to 3' exoribonuclease	Homo sapiens	
1436	R-HSA-429947	Deadenylation of mRNA	Homo sapiens	
1437	R-HSA-429958	mRNA decay by 3' to 5' exoribonuclease	Homo sapiens	
1438	R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	Homo sapiens	WP2733
1439	R-HSA-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	Homo sapiens	
1440	R-HSA-450520	HuR (ELAVL1) binds and stabilizes mRNA	Homo sapiens	
1441	R-HSA-450604	KSRP (KHSRP) binds and destabilizes mRNA	Homo sapiens	
1442	R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	Homo sapiens	
1443	R-HSA-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	Homo sapiens	
1444	R-HSA-211000	Gene Silencing by RNA	Homo sapiens	WP3571
1445	R-HSA-426496	Post-transcriptional silencing by small RNAs	Homo sapiens	
1446	R-HSA-5601884	PIWI-interacting RNA (piRNA) biogenesis	Homo sapiens	
1447	R-HSA-426486	Small interfering RNA (siRNA) biogenesis	Homo sapiens	
1448	R-HSA-203927	MicroRNA (miRNA) biogenesis	Homo sapiens	
1449	R-HSA-5578749	Transcriptional regulation by small RNAs	Homo sapiens	
1450	R-HSA-73857	RNA Polymerase II Transcription	Homo sapiens	WP1906
1451	R-HSA-73856	RNA Polymerase II Transcription Termination	Homo sapiens	
1452	R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	Homo sapiens	
1453	R-HSA-674695	RNA Polymerase II Pre-transcription Events	Homo sapiens	
1454	R-HSA-75955	RNA Polymerase II Transcription Elongation	Homo sapiens	
1455	R-HSA-112382	Formation of RNA Pol II elongation complex 	Homo sapiens	
1456	R-HSA-113418	Formation of the Early Elongation Complex	Homo sapiens	
1457	R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	Homo sapiens	
1458	R-HSA-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	Homo sapiens	
1459	R-HSA-73776	RNA Polymerase II Promoter Escape	Homo sapiens	
1460	R-HSA-75953	RNA Polymerase II Transcription Initiation	Homo sapiens	
1461	R-HSA-212436	Generic Transcription Pathway	Homo sapiens	WP1822
1462	R-HSA-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Homo sapiens	
1463	R-HSA-8866911	TFAP2 (AP-2) family regulates transcription of cell cycle factors	Homo sapiens	
1464	R-HSA-8866904	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	Homo sapiens	
1465	R-HSA-8866907	Activation of the TFAP2 (AP-2) family of transcription factors	Homo sapiens	
1466	R-HSA-8866906	TFAP2 (AP-2) family regulates transcription of other transcription factors	Homo sapiens	
1467	R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Homo sapiens	
1468	R-HSA-8869496	TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	Homo sapiens	
1469	R-HSA-350054	Notch-HLH transcription pathway	Homo sapiens	
1470	R-HSA-3700989	Transcriptional Regulation by TP53	Homo sapiens	
1471	R-HSA-5628897	TP53 Regulates Metabolic Genes	Homo sapiens	WP3349
1472	R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	Homo sapiens	WP3808
1473	R-HSA-5633008	TP53 Regulates Transcription of Cell Death Genes	Homo sapiens	WP3802
1474	R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	Homo sapiens	
1475	R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	Homo sapiens	
1476	R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	Homo sapiens	
1477	R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	Homo sapiens	
1478	R-HSA-5633007	Regulation of TP53 Activity	Homo sapiens	
1479	R-HSA-6804759	Regulation of TP53 Activity through Association with Co-factors	Homo sapiens	WP3798
1480	R-HSA-6804758	Regulation of TP53 Activity through Acetylation	Homo sapiens	WP3816
1481	R-HSA-6811555	PI5P Regulates TP53 Acetylation	Homo sapiens	
1482	R-HSA-6804760	Regulation of TP53 Activity through Methylation	Homo sapiens	WP3823
1483	R-HSA-6806003	Regulation of TP53 Expression and Degradation	Homo sapiens	WP3807
1484	R-HSA-6804754	Regulation of TP53 Expression	Homo sapiens	
1485	R-HSA-6804757	Regulation of TP53 Degradation	Homo sapiens	
1486	R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	Homo sapiens	WP3838
1487	R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	Homo sapiens	WP3804
1488	R-HSA-6804115	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	Homo sapiens	
1489	R-HSA-6804114	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	Homo sapiens	
1490	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	
1491	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	
1492	R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	Homo sapiens	WP2738
1493	R-HSA-72766	Translation	Homo sapiens	
1494	R-HSA-72766	Translation	Homo sapiens	
1495	R-HSA-156842	Eukaryotic Translation Elongation	Homo sapiens	WP1811
1496	R-HSA-156842	Eukaryotic Translation Elongation	Homo sapiens	WP1811
1497	R-HSA-156902	Peptide chain elongation	Homo sapiens	
1498	R-HSA-156902	Peptide chain elongation	Homo sapiens	
1499	R-HSA-72764	Eukaryotic Translation Termination	Homo sapiens	WP1813
1500	R-HSA-72764	Eukaryotic Translation Termination	Homo sapiens	WP1813
1501	R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	Homo sapiens	WP2737
1502	R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	Homo sapiens	WP2737
1503	R-HSA-72613	Eukaryotic Translation Initiation	Homo sapiens	WP1812
1504	R-HSA-72613	Eukaryotic Translation Initiation	Homo sapiens	WP1812
1505	R-HSA-72737	Cap-dependent Translation Initiation	Homo sapiens	
1506	R-HSA-72737	Cap-dependent Translation Initiation	Homo sapiens	
1507	R-HSA-72731	Recycling of eIF2:GDP	Homo sapiens	
1508	R-HSA-72731	Recycling of eIF2:GDP	Homo sapiens	
1509	R-HSA-72689	Formation of a pool of free 40S subunits	Homo sapiens	
1510	R-HSA-72689	Formation of a pool of free 40S subunits	Homo sapiens	
1511	R-HSA-72702	Ribosomal scanning and start codon recognition	Homo sapiens	
1512	R-HSA-72702	Ribosomal scanning and start codon recognition	Homo sapiens	
1513	R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	Homo sapiens	
1514	R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	Homo sapiens	
1515	R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	Homo sapiens	
1516	R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	Homo sapiens	
1517	R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	Homo sapiens	
1518	R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	Homo sapiens	
1519	R-HSA-72649	Translation initiation complex formation	Homo sapiens	
1520	R-HSA-72649	Translation initiation complex formation	Homo sapiens	
1521	R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	Homo sapiens	
1522	R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	Homo sapiens	
1523	R-HSA-112316	Neuronal System	Homo sapiens	
1524	R-HSA-112307	Transmission across Electrical Synapses 	Homo sapiens	
1525	R-HSA-112303	Electric Transmission Across Gap Junctions	Homo sapiens	
1526	R-HSA-112315	Transmission across Chemical Synapses	Homo sapiens	
1527	R-HSA-112313	Neurotransmitter uptake and Metabolism In Glial Cells	Homo sapiens	WP1872
1528	R-HSA-210455	Astrocytic Glutamate-Glutamine Uptake And Metabolism	Homo sapiens	
1529	R-HSA-112308	Depolarization of the Presynaptic Terminal Triggers the Opening of Calcium Channels	Homo sapiens	WP1800
1530	R-HSA-112314	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell	Homo sapiens	
1531	R-HSA-399721	Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity	Homo sapiens	
1532	R-HSA-399710	Activation of AMPA receptors	Homo sapiens	
1533	R-HSA-399719	Trafficking of AMPA receptors	Homo sapiens	
1534	R-HSA-416993	Trafficking of GluR2-containing AMPA receptors	Homo sapiens	
1535	R-HSA-181431	Acetylcholine Binding And Downstream Events	Homo sapiens	
1536	R-HSA-629602	Activation of Nicotinic Acetylcholine Receptors	Homo sapiens	
1537	R-HSA-622327	Postsynaptic nicotinic acetylcholine receptors	Homo sapiens	
1538	R-HSA-629594	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	Homo sapiens	
1539	R-HSA-629587	Highly sodium permeable acetylcholine nicotinic receptors	Homo sapiens	
1540	R-HSA-629587	Highly sodium permeable acetylcholine nicotinic receptors	Homo sapiens	
1541	R-HSA-622323	Presynaptic nicotinic acetylcholine receptors	Homo sapiens	
1542	R-HSA-629597	Highly calcium permeable nicotinic acetylcholine receptors	Homo sapiens	
1543	R-HSA-451326	Activation of Kainate Receptors upon glutamate binding	Homo sapiens	
1544	R-HSA-500657	Presynaptic function of Kainate receptors	Homo sapiens	
1545	R-HSA-451306	Ionotropic activity of Kainate Receptors	Homo sapiens	
1546	R-HSA-451307	Activation of Na-permeable Kainate Receptors	Homo sapiens	
1547	R-HSA-451308	Activation of Ca-permeable Kainate Receptor	Homo sapiens	
1548	R-HSA-442755	Activation of NMDA receptor upon glutamate binding and postsynaptic events	Homo sapiens	
1549	R-HSA-438066	Unblocking of NMDA receptor, glutamate binding and activation	Homo sapiens	
1550	R-HSA-438064	Post NMDA receptor activation events	Homo sapiens	
1551	R-HSA-442720	CREB phosphorylation through the activation of Adenylate Cyclase	Homo sapiens	
1552	R-HSA-442717	CREB phosphorylation through the activation of CaMKK	Homo sapiens	
1553	R-HSA-442745	Activation of CaMK IV	Homo sapiens	
1554	R-HSA-442729	CREB phosphorylation through the activation of CaMKII	Homo sapiens	
1555	R-HSA-442742	CREB phosphorylation through the activation of Ras	Homo sapiens	
1556	R-HSA-442982	Ras activation uopn Ca2+ infux through NMDA receptor	Homo sapiens	
1557	R-HSA-444257	RSK activation	Homo sapiens	
1558	R-HSA-977443	GABA receptor activation	Homo sapiens	
1559	R-HSA-977441	GABA A receptor activation	Homo sapiens	
1560	R-HSA-977444	GABA B receptor activation	Homo sapiens	
1561	R-HSA-991365	Activation of GABAB receptors	Homo sapiens	
1562	R-HSA-997269	Inhibition of adenylate cyclase pathway	Homo sapiens	
1563	R-HSA-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	Homo sapiens	
1564	R-HSA-977442	GABA A (rho) receptor activation	Homo sapiens	
1565	R-HSA-112311	Neurotransmitter Clearance In The Synaptic Cleft	Homo sapiens	WP1870
1566	R-HSA-380615	Serotonin clearance from the synaptic cleft	Homo sapiens	
1567	R-HSA-380612	Metabolism of serotonin	Homo sapiens	
1568	R-HSA-379401	Dopamine clearance from the synaptic cleft	Homo sapiens	
1569	R-HSA-379398	Enzymatic degradation of Dopamine by monoamine oxidase	Homo sapiens	
1570	R-HSA-379397	Enzymatic degradation of dopamine by COMT	Homo sapiens	
1571	R-HSA-112310	Neurotransmitter Release Cycle	Homo sapiens	WP1871
1572	R-HSA-888590	GABA synthesis, release, reuptake and degradation	Homo sapiens	WP2685
1573	R-HSA-916853	Degradation of GABA	Homo sapiens	
1574	R-HSA-888568	GABA synthesis	Homo sapiens	
1575	R-HSA-888593	Reuptake of GABA	Homo sapiens	
1576	R-HSA-181429	Serotonin Neurotransmitter Release Cycle	Homo sapiens	
1577	R-HSA-210500	Glutamate Neurotransmitter Release Cycle	Homo sapiens	
1578	R-HSA-212676	Dopamine Neurotransmitter Release Cycle	Homo sapiens	
1579	R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	Homo sapiens	
1580	R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	Homo sapiens	
1581	R-HSA-1296071	Potassium Channels	Homo sapiens	WP2669
1582	R-HSA-1296065	Inwardly rectifying K+ channels	Homo sapiens	
1583	R-HSA-1296053	Classical Kir channels	Homo sapiens	
1584	R-HSA-1296059	G protein gated Potassium channels	Homo sapiens	
1585	R-HSA-1296041	Activation of G protein gated Potassium channels	Homo sapiens	
1586	R-HSA-1296025	ATP sensitive Potassium channels	Homo sapiens	
1587	R-HSA-1296067	Potassium transport channels	Homo sapiens	
1588	R-HSA-1296346	Tandem pore domain potassium channels	Homo sapiens	
1589	R-HSA-1299344	TWIK-related spinal cord K+ channel (TRESK)	Homo sapiens	
1590	R-HSA-1299308	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)	Homo sapiens	
1591	R-HSA-1299287	Tandem pore domain halothane-inhibited K+ channel (THIK)	Homo sapiens	
1592	R-HSA-1299503	TWIK related potassium channel (TREK)	Homo sapiens	
1593	R-HSA-1299361	TWIK-related alkaline pH activated K+ channel (TALK)	Homo sapiens	
1594	R-HSA-1299316	TWIK-releated acid-sensitive K+ channel (TASK)	Homo sapiens	
1595	R-HSA-1296052	Ca2+ activated K+ channels	Homo sapiens	
1596	R-HSA-1296061	HCN channels	Homo sapiens	
1597	R-HSA-1296072	Voltage gated Potassium channels	Homo sapiens	
1598	R-HSA-6794362	Protein-protein interactions at synapses	Homo sapiens	
1599	R-HSA-8849932	SALM protein interactions at the synapses	Homo sapiens	
1600	R-HSA-6794361	Interactions of neurexins and neuroligins at synapses	Homo sapiens	
1601	R-HSA-4839726	Chromatin organization	Homo sapiens	
1602	R-HSA-3247509	Chromatin modifying enzymes	Homo sapiens	WP3362
1603	R-HSA-3214841	PKMTs methylate histone lysines	Homo sapiens	
1604	R-HSA-3214858	RMTs methylate histone arginines	Homo sapiens	
1605	R-HSA-3214815	HDACs deacetylate histones	Homo sapiens	
1606	R-HSA-3214842	HDMs demethylate histones	Homo sapiens	
1607	R-HSA-3214847	HATs acetylate histones	Homo sapiens	
1608	R-HSA-5205647	Mitophagy	Homo sapiens	WP3549
1609	R-HSA-5205685	Pink/Parkin Mediated Mitophagy	Homo sapiens	
1610	R-HSA-392499	Metabolism of proteins	Homo sapiens	
1611	R-HSA-1268020	Mitochondrial protein import	Homo sapiens	WP2717
1612	R-HSA-381119	Unfolded Protein Response (UPR)	Homo sapiens	WP1939
1613	R-HSA-381033	ATF6 (ATF6-alpha) activates chaperones	Homo sapiens	
1614	R-HSA-381183	ATF6 (ATF6-alpha) activates chaperone genes	Homo sapiens	
1615	R-HSA-381042	PERK regulates gene expression	Homo sapiens	
1616	R-HSA-380994	ATF4 activates genes	Homo sapiens	WP2753
1617	R-HSA-381070	IRE1alpha activates chaperones	Homo sapiens	
1618	R-HSA-381038	XBP1(S) activates chaperone genes	Homo sapiens	WP3472
1619	R-HSA-5676934	Protein repair	Homo sapiens	WP3800
1620	R-HSA-2980736	Peptide hormone metabolism	Homo sapiens	
1621	R-HSA-264876	Insulin processing	Homo sapiens	WP2736
1622	R-HSA-209952	Peptide hormone biosynthesis	Homo sapiens	WP2691
1623	R-HSA-209822	Glycoprotein hormones	Homo sapiens	
1624	R-HSA-422085	Synthesis, secretion, and deacylation of Ghrelin	Homo sapiens	WP3436
1625	R-HSA-400508	Incretin synthesis, secretion, and inactivation	Homo sapiens	WP2728
1626	R-HSA-400511	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	Homo sapiens	
1627	R-HSA-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	Homo sapiens	
1628	R-HSA-2022377	Metabolism of Angiotensinogen to Angiotensins	Homo sapiens	WP2729
1629	R-HSA-597592	Post-translational protein modification	Homo sapiens	
1630	R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	Homo sapiens	
1631	R-HSA-162791	Attachment of GPI anchor to uPAR	Homo sapiens	
1632	R-HSA-162710	Synthesis of glycosylphosphatidylinositol (GPI)	Homo sapiens	
1633	R-HSA-162699	Synthesis of dolichyl-phosphate mannose	Homo sapiens	
1634	R-HSA-162699	Synthesis of dolichyl-phosphate mannose	Homo sapiens	
1635	R-HSA-5173105	O-linked glycosylation	Homo sapiens	WP3315
1636	R-HSA-5173214	O-glycosylation of TSR domain-containing proteins	Homo sapiens	
1637	R-HSA-913709	O-linked glycosylation of mucins	Homo sapiens	
1638	R-HSA-977068	Termination of O-glycan biosynthesis	Homo sapiens	
1639	R-HSA-8852135	Protein ubiquitination	Homo sapiens	
1640	R-HSA-8866652	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	Homo sapiens	
1641	R-HSA-2990846	SUMOylation	Homo sapiens	WP2778
1642	R-HSA-3215018	Processing and activation of SUMO	Homo sapiens	
1643	R-HSA-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	Homo sapiens	
1644	R-HSA-3065679	SUMO is proteolytically processed	Homo sapiens	
1645	R-HSA-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	Homo sapiens	
1646	R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	Homo sapiens	
1647	R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	Homo sapiens	WP3327
1648	R-HSA-4615885	SUMOylation of DNA replication proteins	Homo sapiens	WP3805
1649	R-HSA-3232118	SUMOylation of transcription factors	Homo sapiens	WP3824
1650	R-HSA-4551638	SUMOylation of chromatin organization proteins	Homo sapiens	WP3799
1651	R-HSA-4570464	SUMOylation of RNA binding proteins	Homo sapiens	WP3794
1652	R-HSA-163841	Gamma carboxylation, hypusine formation and arylsulfatase activation	Homo sapiens	WP2762
1653	R-HSA-159854	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	Homo sapiens	
1654	R-HSA-159782	Removal of aminoterminal propeptides from gamma-carboxylated proteins	Homo sapiens	
1655	R-HSA-159740	Gamma-carboxylation of protein precursors	Homo sapiens	
1656	R-HSA-159763	Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	Homo sapiens	
1657	R-HSA-5358493	Synthesis of diphthamide-EEF2	Homo sapiens	
1658	R-HSA-1663150	The activation of arylsulfatases	Homo sapiens	
1659	R-HSA-204626	Hypusine synthesis from eIF5A-lysine	Homo sapiens	
1660	R-HSA-446203	Asparagine N-linked glycosylation	Homo sapiens	WP1785
1661	R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Homo sapiens	
1662	R-HSA-446219	Synthesis of substrates in N-glycan biosythesis	Homo sapiens	
1663	R-HSA-446210	Synthesis of UDP-N-acetyl-glucosamine	Homo sapiens	
1664	R-HSA-446205	Synthesis of GDP-mannose	Homo sapiens	
1665	R-HSA-480985	Synthesis of dolichyl-phosphate-glucose	Homo sapiens	
1666	R-HSA-6787639	GDP-fucose biosynthesis	Homo sapiens	
1667	R-HSA-4085001	Sialic acid metabolism	Homo sapiens	WP3363
1668	R-HSA-446199	Synthesis of Dolichyl-phosphate	Homo sapiens	
1669	R-HSA-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	Homo sapiens	
1670	R-HSA-901042	Calnexin/calreticulin cycle	Homo sapiens	
1671	R-HSA-901032	ER Quality Control Compartment (ERQC)	Homo sapiens	
1672	R-HSA-948021	Transport to the Golgi and subsequent modification	Homo sapiens	
1673	R-HSA-975576	N-glycan antennae elongation in the medial/trans-Golgi	Homo sapiens	
1674	R-HSA-975574	Reactions specific to the hybrid N-glycan synthesis pathway	Homo sapiens	
1675	R-HSA-975577	N-Glycan antennae elongation	Homo sapiens	
1676	R-HSA-975578	Reactions specific to the complex N-glycan synthesis pathway	Homo sapiens	
1677	R-HSA-964739	N-glycan trimming and elongation in the cis-Golgi	Homo sapiens	
1678	R-HSA-964827	Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2	Homo sapiens	
1679	R-HSA-199977	ER to Golgi Anterograde Transport	Homo sapiens	WP3542
1680	R-HSA-199977	ER to Golgi Anterograde Transport	Homo sapiens	WP3542
1681	R-HSA-5694530	Cargo concentration in the ER	Homo sapiens	WP3560
1682	R-HSA-5694530	Cargo concentration in the ER	Homo sapiens	WP3560
1683	R-HSA-6807878	COPI-mediated anterograde transport	Homo sapiens	
1684	R-HSA-6807878	COPI-mediated anterograde transport	Homo sapiens	
1685	R-HSA-204005	COPII (Coat Protein 2) Mediated Vesicle Transport	Homo sapiens	
1686	R-HSA-204005	COPII (Coat Protein 2) Mediated Vesicle Transport	Homo sapiens	
1687	R-HSA-5688426	Deubiquitination	Homo sapiens	
1688	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	
1689	R-HSA-5689896	Ovarian tumor domain proteases	Homo sapiens	
1690	R-HSA-5689901	Metalloprotease DUBs	Homo sapiens	
1691	R-HSA-5689877	Josephin domain DUBs	Homo sapiens	
1692	R-HSA-5689603	UCH proteinases	Homo sapiens	
1693	R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	Homo sapiens	WP2799
1694	R-HSA-977225	Amyloid fiber formation	Homo sapiens	WP3547
1695	R-HSA-391251	Protein folding	Homo sapiens	WP1892
1696	R-HSA-389977	Post-chaperonin tubulin folding pathway	Homo sapiens	
1697	R-HSA-390466	Chaperonin-mediated protein folding	Homo sapiens	
1698	R-HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	Homo sapiens	
1699	R-HSA-389958	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	Homo sapiens	
1700	R-HSA-389957	Prefoldin mediated transfer of substrate  to CCT/TriC	Homo sapiens	
1701	R-HSA-390450	Folding of actin by CCT/TriC	Homo sapiens	
1702	R-HSA-389960	Formation of tubulin folding intermediates by CCT/TriC	Homo sapiens	
1703	R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	Homo sapiens	
1704	R-HSA-5683826	Surfactant metabolism	Homo sapiens	WP3579
1705	R-HSA-73894	DNA Repair	Homo sapiens	
1706	R-HSA-73942	DNA Damage Reversal	Homo sapiens	WP1804
1707	R-HSA-73943	Reversal of alkylation damage by DNA dioxygenases	Homo sapiens	
1708	R-HSA-112122	ALKBH2 mediated reversal of alkylation damage	Homo sapiens	
1709	R-HSA-112126	ALKBH3 mediated reversal of alkylation damage	Homo sapiens	
1710	R-HSA-5657655	MGMT-mediated DNA damage reversal	Homo sapiens	
1711	R-HSA-73884	Base Excision Repair	Homo sapiens	
1712	R-HSA-73933	Resolution of Abasic Sites (AP sites)	Homo sapiens	WP3345
1713	R-HSA-110373	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	Homo sapiens	
1714	R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	Homo sapiens	
1715	R-HSA-110362	POLB-Dependent Long Patch Base Excision Repair	Homo sapiens	
1716	R-HSA-5649702	APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	Homo sapiens	
1717	R-HSA-110357	Displacement of DNA glycosylase by APEX1	Homo sapiens	
1718	R-HSA-110381	Resolution of AP sites via the single-nucleotide replacement pathway	Homo sapiens	
